path,size_bytes,size_human,ext,depth,mtime_iso
12 As Built TES 6/04_Piping/05_Isometrics/255-HTF-23E-CS30-1_Sht_1.dwg,276651,270 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-HTF-23E-CS30-1_Sht_1.pdf,144215,141 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-HTF-23F-CS30-1_rev02_Sht_1.pdf,177309,173 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-MS-06E-CS31-4_Rev01_Sht_1.dwg,311419,304 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-MS-06E-CS31-4_Rev01_Sht_1.pdf,178728,175 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-MS-06F-CS31-4_Sht_1_R4.dwg,425277,415 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-MS-06F-CS31-4_Sht_1_R4.pdf,171567,168 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-MS-07E-CS31-4_Sht_1.dwg,309942,303 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-MS-07E-CS31-4_Sht_1.pdf,207781,203 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-MS-07F-CS31-4_Sht_1_R2.dwg,451155,441 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-MS-07F-CS31-4_Sht_1_R2.pdf,657265,642 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-MS-08E-CS31-4_Sht_1.dwg,285269,279 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-MS-08E-CS31-4_Sht_1.pdf,159206,155 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-MS-08F-CS31-4_Sht_1_R2.dwg,428550,419 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-MS-08F-CS31-4_Sht_1_R2.pdf,397374,388 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-MS-09E-CS31-4_Sht_1.dwg,289616,283 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-MS-09E-CS31-4_Sht_1.pdf,166646,163 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-MS-09F-CS31-4_Sht_1_R2.dwg,422717,413 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-MS-09F-CS31-4_Sht_1_R2.pdf,416770,407 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-MS-11E-CS31-3_Sht_1.dwg,291603,285 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-MS-11E-CS31-3_Sht_1.pdf,171904,168 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-MS-11F-CS31-3_Sht_1_R2.dwg,424134,414 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-MS-11F-CS31-3_Sht_1_R3.dwg,416423,407 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-MS-11F-CS31-3_Sht_1_R3.pdf,170486,166 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-MS-11F-CS31-3_Sht1_R3.pdf,170486,166 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-MS-12E-CS31-3_Sht_1.dwg,285977,279 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-MS-12E-CS31-3_Sht_1.pdf,161413,158 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-MS-12F-CS31-3_Sht_1_R2.dwg,411970,402 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-MS-12F-CS31-3_Sht_1_R3.dwg,850085,830 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-MS-12F-CS31-3_Sht_1_R3.pdf,163943,160 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-MS-12F-CS31-3_Sht1_R3.pdf,163943,160 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-MS-13E-CS31-3_Sht_1.dwg,285208,279 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-MS-13E-CS31-3_Sht_1.pdf,161077,157 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-MS-13F-CS31-3_Sht_1_R2.dwg,424794,415 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-MS-13F-CS31-3_Sht_1_R3.dwg,788965,770 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-MS-13F-CS31-3_Sht_1_R3.pdf,165525,162 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-MS-13F-CS31-3_Sht1_R3.pdf,165525,162 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-MS-14E-CS31-3_rev01_Sht_1.dwg,314484,307 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-MS-14E-CS31-3_rev01_Sht_1.pdf,188925,184 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-MS-14E-CS31-3_rev01_Sht_2.dwg,309182,302 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-MS-14E-CS31-3_rev01_Sht_2.pdf,183847,180 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-MS-14F-CS31-3_Sht_1_R4.dwg,855749,836 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-MS-14F-CS31-3_Sht_1_R4.pdf,178725,175 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-MS-15E-CS31-3_Sht_1.dwg,296918,290 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-MS-15E-CS31-3_Sht_1.pdf,176483,172 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-MS-15F-CS31-3_Sht_1_R2.dwg,456115,445 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-MS-15F-CS31-3_Sht_1_R3.dwg,528315,516 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-MS-15F-CS31-3_Sht_1_R3.pdf,170918,167 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-MS-15F-CS31-3_Sht1_R3.pdf,170918,167 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-N-09EF-CS31-2_Sht_1_R3.dwg,407105,398 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-N-09EF-CS31-2_Sht_1_R3.pdf,365852,357 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-N-09EF-CS72-1.5_Sht_1_R4.dwg,560421,547 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-N-09EF-CS72-1.5_Sht_1_R4.pdf,338568,331 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-N-09EF-CS72-1.5_Sht_2_R4.dwg,697240,681 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-N-09EF-CS72-1.5_Sht2_R4.pdf,144830,141 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-N-10EF-CS72-05_Sht_1_R3.dwg,407070,398 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-N-10EF-CS72-05_Sht_1_R3.pdf,302548,295 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/257-MS-10E-CS31-4_Rev01_Sht_1.dwg,196608,192 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/257-MS-10EF-CS31-6 R3_Sht1.dwg,444651,434 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/257-MS-10EF-CS31-6_R3_Sht1.pdf,747707,730 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/257-MS-10F-CS31-4_Rev03_Sht_1.pdf,174358,170 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/257-MS-10F-CS31-4_Sht_1_R3.dwg,418374,409 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/257-MS-10F-CS31-4_Sht1_R3.pdf,174358,170 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/257-MS-12EF-CS31-3_Sht_1_R4.dwg,737989,721 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/257-MS-12EF-CS31-3_Sht_1_R4.pdf,175181,171 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/257-MS-13EF-CS31-2_Sht_1_R3.dwg,373698,365 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/257-MS-13EF-CS31-2_Sht1_R3.pdf,387498,378 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/257-N-11EF-CS72-05_Sht_1_R4.dwg,676148,660 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/257-N-11EF-CS72-05_Sht_1_R4.pdf,168502,165 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/257-N-11EF-CS72-05_Sht_1.dwg,299363,292 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/257-N-11EF-CS72-05_Sht_1.pdf,149490,146 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/4521-PLN-LOI-039-063-0001-GAR_R3_Sht1.dwg,147543,144 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/4521-PLN-LOI-039-063-0001-GAR-R3_Sht1.pdf,191134,187 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/4521-PLN-LOI-039-063-0002-GAR R4_Sht1.dwg,273039,267 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/4521-PLN-LOI-039-063-0002-GAR R4_Sht1.pdf,221077,216 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/4521-PLN-LOI-039-063-0003-GAR_R03.pdf,92193,90 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/4521-PLN-LOI-039-063-0003-GAR-R3.dwg,218331,213 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/4521-PLN-LOI-039-063-0004-GAR R4_ Sht1.dwg,278966,272 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/4521-PLN-LOI-039-063-0004-GAR R4_ Sht1.pdf,251278,245 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/4521-LIS-AEE-00-65-0001-GAR_rev01_HEX replacement MTO.pdf,996721,973 KB,pdf,2,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/4521-LIS-AEE-00-65-0001-GAR_rev01_HEX replacement MTO.xls,451072,441 KB,xls,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-LIS-AEE-58-63-0001 HTF TES6support list_rev04.xlsx,536982,524 KB,xlsx,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-LIS-AEE-75-63-0001 MS System support list_rev04.xlsx,578832,565 KB,xlsx,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_001_Cover.dwg,811661,793 KB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_002_General_Notes.dwg,803302,784 KB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_003_Index.dwg,838168,819 KB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_004_Profiles.dwg,847868,828 KB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_005_Orientation Detail 1.dwg,933539,912 KB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_006_Orientation Detail 2.dwg,921933,900 KB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_007_P01.dwg,861545,841 KB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_008_P02.dwg,865213,845 KB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_009_P03.dwg,929525,908 KB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_010_P10.dwg,876497,856 KB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_011_P11.dwg,864099,844 KB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_012_P12.dwg,824547,805 KB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_013_P13.dwg,838834,819 KB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_014_G01.dwg,938918,917 KB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_015_G03.dwg,910399,889 KB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_016_G04.dwg,912411,891 KB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_017_G07.dwg,930920,909 KB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_018_G08.dwg,965523,943 KB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_019_L01.dwg,912534,891 KB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_020_L03.dwg,935169,913 KB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_021_T01.dwg,904826,884 KB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_023_T04.dwg,934722,913 KB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_026_H01.dwg,859550,839 KB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_027_S01.dwg,894805,874 KB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_028_S02.dwg,893910,873 KB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_029_S03.dwg,985071,962 KB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_030_S04.dwg,1081982,1.0 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_031_R02.dwg,847833,828 KB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_032_E07.dwg,921802,900 KB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_033_E08.dwg,928073,906 KB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_034_E12.dwg,894094,873 KB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_035_E16.dwg,917996,896 KB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-AEE-75-63-0001_Typical Pipe Supports Standard_rev03.pdf,1337130,1.3 MB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-62-0524_R01.pdf,82439,81 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-62-0524_R1_Sht1.dwg,2136899,2.0 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0505_R01.pdf,54662,53 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0505_R1.dwg,170436,166 KB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0510_R01.pdf,56986,56 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0510_R1_Sht1.dwg,1748104,1.7 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0511_R01.pdf,60071,59 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0511_R1_Sht1.dwg,1720837,1.6 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0512_R01.pdf,65920,64 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0512_R1_Sht1.dwg,1869360,1.8 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0513_R01.pdf,68055,66 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0513_R1_Sht1.dwg,1932015,1.8 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0514_R01.pdf,56018,55 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0514_R1_Sht1.dwg,1690516,1.6 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0515_R01.pdf,57467,56 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0515_R1_Sht1.dwg,1679058,1.6 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0516_R01.pdf,55051,54 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0516_R1_Sht1.dwg,1730515,1.7 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0517_R01.pdf,57094,56 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0517_R1_Sht1.dwg,935196,913 KB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0519_R01.pdf,61533,60 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0519_R1_Sht1.dwg,1842540,1.8 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0520_R01.pdf,58789,57 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0520_R1_Sht1.dwg,1812016,1.7 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0521_R01.pdf,65547,64 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0521_R1_Sht2.dwg,1862244,1.8 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0522_R01.pdf,65765,64 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0522_R1_Sht1.dwg,1850589,1.8 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0523_R03.pdf,72030,70 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0523_R3_Sht1.dwg,1974946,1.9 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0524_R01.pdf,73987,72 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0524_R1_Sht1.dwg,1693353,1.6 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0525_R01.pdf,76265,74 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0525_R1_Sht1.dwg,1722222,1.6 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0527_R01.pdf,61541,60 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0527_R1_Sht1.dwg,1840218,1.8 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0534_R01.pdf,159105,155 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0534_R1_Sht1.dwg,647263,632 KB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0536_R01.pdf,112229,110 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0536_R1_Sht1.dwg,1899686,1.8 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0540_R03.pdf,74711,73 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-ALL-75-63-0540_R3_Sht1.dwg,1997684,1.9 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0202_R01.pdf,59103,58 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0202_R1_Sht1.dwg,1628310,1.6 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0204_R01.pdf,73119,71 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0204_R1_Sht1.dwg,1935215,1.8 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0217_R01.pdf,106231,104 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0217_R1_Sht1.dwg,1831117,1.7 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0258_R01.pdf,78200,76 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0258_R2_Sht1.dwg,1617888,1.5 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0261_R02.pdf,64115,63 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0261_R2_Sht1.dwg,1691644,1.6 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0265_R02.pdf,303928,297 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0265_R2_Sht3.dwg,2838756,2.7 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0266_R02.pdf,278811,272 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0266_R2_Sht3.dwg,1814593,1.7 MB,dwg,2,2026-06-05T06:28:00.000Z
